statute,title_id,title_text,level_1_id,level_1_text,level_2_id,level_2_text,level_3_id,level_3_text,level_4_id,level_4_text,section_id,section_text
75_3363,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3363, alteration of maximum limits.
75_3364,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3364, minimum speed regulation.
75_3365,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3365, special speed limitations.
75_3366,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3366, charging speed violations.
75_3367,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3367, racing on highways.
75_3368,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3368, speed timing devices.
75_3369,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3369, automated speed enforcement systems in active work zones.
75_3370,75,vehicles,part iii, operation of vehicles,chapter 33, rules of the road in general,subchapter f, speed restrictions,-,-,3370, pilot program for automated speed enforcement system on designated highway.
75_3501,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3501, applicability of traffic laws to pedalcycles.
75_3502,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3502, penalty for violation of subchapter.
75_3503,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3503, responsibility of parent or guardian.
75_3504,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3504, riding on pedalcycles.
75_3505,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3505, riding on roadways and pedalcycle paths.
75_3506,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3506, articles carried by operator.
75_3507,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3507, lamps and other equipment on pedalcycles.
75_3508,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3508, pedalcycles on sidewalks and pedalcycle paths.
75_3509,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3509, parking.
75_3510,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3510, pedalcycle helmets for certain persons.
75_3511,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3511, pedalcycles prohibited on freeways.
75_3512,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3512, pedalcycle helmet fund (repealed).
75_3513,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3513, civil immunity for lenders of pedalcycle helmets.
75_3514,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter a, operation of pedalcycles,-,-,3514, operation of pedalcycles with electric assist.
75_3521,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3521, applicability of traffic laws to motorcycles.
75_3522,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3522, riding on motorcycles.
75_3523,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3523, operating motorcycles on roadways laned for traffic.
75_3524,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3524, footrests and handhold.
75_3525,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3525, protective equipment for motorcycle riders.
75_3526,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3526, lighted lamp requirements for motorcycles.
75_3527,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter b, special rules for motorcycles,-,-,3527, certain passengers prohibited in autocycles.
75_3541,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3541, obedience of pedestrians to traffic-control devices and regulations.
75_3542,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3542, right-of-way of pedestrians in crosswalks.
75_3543,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3543, pedestrians crossing at other than crosswalks.
75_3544,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3544, pedestrians walking along or on highway.
75_3545,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3545, pedestrians soliciting rides or business.
75_3546,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3546, driving through or around safety zone.
75_3547,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3547, right-of-way of pedestrians on sidewalks.
75_3548,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3548, pedestrians to yield to emergency vehicles.
75_3549,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3549, blind pedestrians.
75_3550,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3550, pedestrians under influence of alcohol or controlled substance.
75_3551,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3551, compliance with bridge and railroad warning signals.
75_3552,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter c, rights and duties of pedestrians,-,-,3552, penalty for violation of subchapter.
75_3571,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter d, pedalcycle and pedestrian advisory committee,-,-,3571, pedalcycle and pedestrian advisory committee.
75_3581,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter e, electric personal assistive mobility devices,-,-,3581, equipment.
75_3582,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter e, electric personal assistive mobility devices,-,-,3582, pedalcycle helmets for certain persons.
75_3583,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter e, electric personal assistive mobility devices,-,-,3583, epamd prohibited on freeways.
75_3591,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter f, operation of neighborhood electric vehicles,-,-,3591, scope of subchapter.
75_3592,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter f, operation of neighborhood electric vehicles,-,-,3592, required equipment.
75_3593,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter f, operation of neighborhood electric vehicles,-,-,3593, operation on certain highways or roadways.
75_3594,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter f, operation of neighborhood electric vehicles,-,-,3594, same treatment as passenger cars.
75_3595,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter f, operation of neighborhood electric vehicles,-,-,3595, seating limitation.
75_3596,75,vehicles,part iii, operation of vehicles,chapter 35, special vehicles and pedestrians,subchapter f, operation of neighborhood electric vehicles,-,-,3596, waiver of liability.
